18.19810        PING_DISTANCE        iBlueRoboticsPing 4723.00000   
18.53404        PING_DISTANCE        iBlueRoboticsPing 4736.00000   
18.69415        PING_DISTANCE        iBlueRoboticsPing 4731.00000   
18.95011        PING_DISTANCE        iBlueRoboticsPing 4722.00000   
19.19051        PING_DISTANCE        iBlueRoboticsPing 4716.00000   
19.51031        PING_DISTANCE        iBlueRoboticsPing 4718.00000   
19.68628        PING_DISTANCE        iBlueRoboticsPing 4718.00000   
19.92640        PING_DISTANCE        iBlueRoboticsPing 4718.00000   
20.16640        PING_DISTANCE        iBlueRoboticsPing 4730.00000   
20.48647        PING_DISTANCE        iBlueRoboticsPing 4738.00000   
20.66252        PING_DISTANCE        iBlueRoboticsPing 4748.00000   
20.98258        PING_DISTANCE        iBlueRoboticsPing 4756.00000   
21.17462        PING_DISTANCE        iBlueRoboticsPing 4755.00000   
21.47869        PING_DISTANCE        iBlueRoboticsPing 4745.00000   
21.79877        PING_DISTANCE        iBlueRoboticsPing 4731.00000   
21.97481        PING_DISTANCE        iBlueRoboticsPing 4730.00000   
22.21485        PING_DISTANCE        iBlueRoboticsPing 4727.00000   
22.45491        PING_DISTANCE        iBlueRoboticsPing 4734.00000   
22.77497        PING_DISTANCE        iBlueRoboticsPing 4749.00000   
22.95103        PING_DISTANCE        iBlueRoboticsPing 4756.00000   
23.19102        PING_DISTANCE        iBlueRoboticsPing 4761.00000   
23.43126        PING_DISTANCE        iBlueRoboticsPing 4765.00000   
23.76739        PING_DISTANCE        iBlueRoboticsPing 4766.00000   
23.94314        PING_DISTANCE        iBlueRoboticsPing 4771.00000   
24.18326        PING_DISTANCE        iBlueRoboticsPing 4775.00000   
24.42337        PING_DISTANCE        iBlueRoboticsPing 4782.00000   
24.74335        PING_DISTANCE        iBlueRoboticsPing 4780.00000   
25.07942        PING_DISTANCE        iBlueRoboticsPing 4777.00000   
25.23950        PING_DISTANCE        iBlueRoboticsPing 4778.00000   
25.43154        PING_DISTANCE        iBlueRoboticsPing 4783.00000   
25.71958        PING_DISTANCE        iBlueRoboticsPing 4787.00000   
26.05560        PING_DISTANCE        iBlueRoboticsPing 4786.00000   
26.23163        PING_DISTANCE        iBlueRoboticsPing 4783.00000   
26.47169        PING_DISTANCE        iBlueRoboticsPing 4774.00000   
26.71173        PING_DISTANCE        iBlueRoboticsPing 4777.00000   
27.03181        PING_DISTANCE        iBlueRoboticsPing 4788.00000   
27.20783        PING_DISTANCE        iBlueRoboticsPing 4787.00000   
27.44791        PING_DISTANCE        iBlueRoboticsPing 4793.00000   
27.68796        PING_DISTANCE        iBlueRoboticsPing 4814.00000   
28.02401        PING_DISTANCE        iBlueRoboticsPing 4836.00000   
28.18401        PING_DISTANCE        iBlueRoboticsPing 4846.00000   
28.44001        PING_DISTANCE        iBlueRoboticsPing 4861.00000   
28.68010        PING_DISTANCE        iBlueRoboticsPing 4854.00000   
29.00020        PING_DISTANCE        iBlueRoboticsPing 4873.00000   
29.32024        PING_DISTANCE        iBlueRoboticsPing 4884.00000   
29.49629        PING_DISTANCE        iBlueRoboticsPing 4898.00000   
29.68831        PING_DISTANCE        iBlueRoboticsPing 4916.00000   
29.99233        PING_DISTANCE        iBlueRoboticsPing 4921.00000   
30.31248        PING_DISTANCE        iBlueRoboticsPing 4938.00000   
30.48853        PING_DISTANCE        iBlueRoboticsPing 4948.00000   
30.72859        PING_DISTANCE        iBlueRoboticsPing 4947.00000   
30.96862        PING_DISTANCE        iBlueRoboticsPing 4974.00000   
31.30467        PING_DISTANCE        iBlueRoboticsPing 4979.00000   
31.46473        PING_DISTANCE        iBlueRoboticsPing 4971.00000   
31.72073        PING_DISTANCE        iBlueRoboticsPing 4978.00000   
31.96085        PING_DISTANCE        iBlueRoboticsPing 5013.00000   
32.28094        PING_DISTANCE        iBlueRoboticsPing 4987.00000   
32.45696        PING_DISTANCE        iBlueRoboticsPing 4985.00000   
32.69702        PING_DISTANCE        iBlueRoboticsPing 4991.00000   
32.95303        PING_DISTANCE        iBlueRoboticsPing 5002.00000   
33.27315        PING_DISTANCE        iBlueRoboticsPing 5004.00000   
33.59323        PING_DISTANCE        iBlueRoboticsPing 5005.00000   
33.70518        PING_DISTANCE        iBlueRoboticsPing 5005.00000   
33.96129        PING_DISTANCE        iBlueRoboticsPing 4996.00000   
34.24950        PING_DISTANCE        iBlueRoboticsPing 4991.00000   
34.58544        PING_DISTANCE        iBlueRoboticsPing 4997.00000   
34.76140        PING_DISTANCE        iBlueRoboticsPing 5001.00000   
35.00152        PING_DISTANCE        iBlueRoboticsPing 4992.00000   
35.24153        PING_DISTANCE        iBlueRoboticsPing 4975.00000   
35.56163        PING_DISTANCE        iBlueRoboticsPing 4985.00000   
35.73766        PING_DISTANCE        iBlueRoboticsPing 5002.00000   
35.97775        PING_DISTANCE        iBlueRoboticsPing 4988.00000   
36.23375        PING_DISTANCE        iBlueRoboticsPing 4987.00000   
36.55383        PING_DISTANCE        iBlueRoboticsPing 5003.00000   
36.72986        PING_DISTANCE        iBlueRoboticsPing 5010.00000   
36.96992        PING_DISTANCE        iBlueRoboticsPing 4998.00000   
37.20992        PING_DISTANCE        iBlueRoboticsPing 4994.00000   
37.54601        PING_DISTANCE        iBlueRoboticsPing 4988.00000   
37.72200        PING_DISTANCE        iBlueRoboticsPing 4985.00000   
37.96208        PING_DISTANCE        iBlueRoboticsPing 4966.00000   
38.21812        PING_DISTANCE        iBlueRoboticsPing 4963.00000   
38.52221        PING_DISTANCE        iBlueRoboticsPing 4976.00000   
38.85830        PING_DISTANCE        iBlueRoboticsPing 4987.00000   
39.03433        PING_DISTANCE        iBlueRoboticsPing 4971.00000   
39.22627        PING_DISTANCE        iBlueRoboticsPing 4982.00000   
39.51441        PING_DISTANCE        iBlueRoboticsPing 4966.00000   
39.83447        PING_DISTANCE        iBlueRoboticsPing 4976.00000   
40.01050        PING_DISTANCE        iBlueRoboticsPing 4978.00000   
40.25050        PING_DISTANCE        iBlueRoboticsPing 4983.00000   
40.49058        PING_DISTANCE        iBlueRoboticsPing 5016.00000   
40.82664        PING_DISTANCE        iBlueRoboticsPing 5052.00000   
41.00266        PING_DISTANCE        iBlueRoboticsPing 5050.00000   
41.24275        PING_DISTANCE        iBlueRoboticsPing 5051.00000   
41.48279        PING_DISTANCE        iBlueRoboticsPing 5074.00000   
41.81880        PING_DISTANCE        iBlueRoboticsPing 5106.00000   
41.99486        PING_DISTANCE        iBlueRoboticsPing 5107.00000   
42.23488        PING_DISTANCE        iBlueRoboticsPing 5096.00000   
42.47498        PING_DISTANCE        iBlueRoboticsPing 5110.00000   
42.79505        PING_DISTANCE        iBlueRoboticsPing 5125.00000   
42.97103        PING_DISTANCE        iBlueRoboticsPing 5149.00000   
43.30707        PING_DISTANCE        iBlueRoboticsPing 5181.00000   
43.46715        PING_DISTANCE        iBlueRoboticsPing 5186.00000   
43.78724        PING_DISTANCE        iBlueRoboticsPing 5188.00000   
44.12336        PING_DISTANCE        iBlueRoboticsPing 5199.00000   
44.29928        PING_DISTANCE        iBlueRoboticsPing 5213.00000   
44.49136        PING_DISTANCE        iBlueRoboticsPing 5238.00000   
44.77963        PING_DISTANCE        iBlueRoboticsPing 5258.00000   
45.11545        PING_DISTANCE        iBlueRoboticsPing 5233.00000   
45.29149        PING_DISTANCE        iBlueRoboticsPing 5262.00000   
45.48359        PING_DISTANCE        iBlueRoboticsPing 5264.00000   
45.77172        PING_DISTANCE        iBlueRoboticsPing 5265.00000   
46.10768        PING_DISTANCE        iBlueRoboticsPing 5282.00000   
46.26783        PING_DISTANCE        iBlueRoboticsPing 5275.00000   
46.52381        PING_DISTANCE        iBlueRoboticsPing 5256.00000   
46.76390        PING_DISTANCE        iBlueRoboticsPing 5232.00000   
47.08397        PING_DISTANCE        iBlueRoboticsPing 5237.00000   
47.26008        PING_DISTANCE        iBlueRoboticsPing 5220.00000   
47.50011        PING_DISTANCE        iBlueRoboticsPing 5200.00000   
47.74013        PING_DISTANCE        iBlueRoboticsPing 5193.00000   
48.07620        PING_DISTANCE        iBlueRoboticsPing 5175.00000   
48.25222        PING_DISTANCE        iBlueRoboticsPing 5178.00000   
48.49227        PING_DISTANCE        iBlueRoboticsPing 5181.00000   
48.73235        PING_DISTANCE        iBlueRoboticsPing 5195.00000   
49.06843        PING_DISTANCE        iBlueRoboticsPing 5223.00000   
49.24439        PING_DISTANCE        iBlueRoboticsPing 5221.00000   
49.56452        PING_DISTANCE        iBlueRoboticsPing 5213.00000   
49.74052        PING_DISTANCE        iBlueRoboticsPing 5211.00000   
50.06059        PING_DISTANCE        iBlueRoboticsPing 5220.00000   
50.38067        PING_DISTANCE        iBlueRoboticsPing 5227.00000   
50.55675        PING_DISTANCE        iBlueRoboticsPing 5245.00000   
50.74887        PING_DISTANCE        iBlueRoboticsPing 5263.00000   
51.03683        PING_DISTANCE        iBlueRoboticsPing 5246.00000   
51.37292        PING_DISTANCE        iBlueRoboticsPing 5245.00000   
51.54890        PING_DISTANCE        iBlueRoboticsPing 5253.00000   
51.74094        PING_DISTANCE        iBlueRoboticsPing 5255.00000   
52.02905        PING_DISTANCE        iBlueRoboticsPing 5249.00000   
52.36512        PING_DISTANCE        iBlueRoboticsPing 5259.00000   
52.54107        PING_DISTANCE        iBlueRoboticsPing 5274.00000   
52.78121        PING_DISTANCE        iBlueRoboticsPing 5255.00000   
53.02124        PING_DISTANCE        iBlueRoboticsPing 5311.00000   
53.35726        PING_DISTANCE        iBlueRoboticsPing 5328.00000   
53.51732        PING_DISTANCE        iBlueRoboticsPing 5315.00000   
53.77334        PING_DISTANCE        iBlueRoboticsPing 5294.00000   
54.01347        PING_DISTANCE        iBlueRoboticsPing 5265.00000   
54.33354        PING_DISTANCE        iBlueRoboticsPing 5271.00000   
54.50957        PING_DISTANCE        iBlueRoboticsPing 5296.00000   
54.76559        PING_DISTANCE        iBlueRoboticsPing 5311.00000   
55.00571        PING_DISTANCE        iBlueRoboticsPing 5324.00000   
55.32576        PING_DISTANCE        iBlueRoboticsPing 5327.00000   
55.50178        PING_DISTANCE        iBlueRoboticsPing 5327.00000   
55.75781        PING_DISTANCE        iBlueRoboticsPing 5309.00000   
55.99793        PING_DISTANCE        iBlueRoboticsPing 5283.00000   
56.31797        PING_DISTANCE        iBlueRoboticsPing 5254.00000   
56.65405        PING_DISTANCE        iBlueRoboticsPing 5261.00000   
56.75006        PING_DISTANCE        iBlueRoboticsPing 5272.00000   
57.02213        PING_DISTANCE        iBlueRoboticsPing 5288.00000   
57.31025        PING_DISTANCE        iBlueRoboticsPing 5320.00000   
57.64629        PING_DISTANCE        iBlueRoboticsPing 5315.00000   
57.82224        PING_DISTANCE        iBlueRoboticsPing 5300.00000   
58.01434        PING_DISTANCE        iBlueRoboticsPing 5302.00000   
58.30239        PING_DISTANCE        iBlueRoboticsPing 5290.00000   
58.63841        PING_DISTANCE        iBlueRoboticsPing 5309.00000   
58.79847        PING_DISTANCE        iBlueRoboticsPing 5312.00000   
59.05447        PING_DISTANCE        iBlueRoboticsPing 5310.00000   
59.29455        PING_DISTANCE        iBlueRoboticsPing 5314.00000   
59.63059        PING_DISTANCE        iBlueRoboticsPing 5316.00000   
59.79068        PING_DISTANCE        iBlueRoboticsPing 5299.00000   
60.04667        PING_DISTANCE        iBlueRoboticsPing 5274.00000   
60.28684        PING_DISTANCE        iBlueRoboticsPing 5292.00000   
60.60685        PING_DISTANCE        iBlueRoboticsPing 5272.00000   
60.78287        PING_DISTANCE        iBlueRoboticsPing 5300.00000   
61.02296        PING_DISTANCE        iBlueRoboticsPing 5282.00000   
61.27900        PING_DISTANCE        iBlueRoboticsPing 5261.00000   
61.59908        PING_DISTANCE        iBlueRoboticsPing 5242.00000   
61.77510        PING_DISTANCE        iBlueRoboticsPing 5250.00000   
62.01518        PING_DISTANCE        iBlueRoboticsPing 5261.00000   
62.27124        PING_DISTANCE        iBlueRoboticsPing 5253.00000   
62.59130        PING_DISTANCE        iBlueRoboticsPing 5264.00000   
62.76737        PING_DISTANCE        iBlueRoboticsPing 5249.00000   
63.10338        PING_DISTANCE        iBlueRoboticsPing 5277.00000   
63.26344        PING_DISTANCE        iBlueRoboticsPing 5288.00000   
63.58354        PING_DISTANCE        iBlueRoboticsPing 5272.00000   
63.91946        PING_DISTANCE        iBlueRoboticsPing 5272.00000   
64.07961        PING_DISTANCE        iBlueRoboticsPing 5254.00000   
64.27166        PING_DISTANCE        iBlueRoboticsPing 5275.00000   
64.57574        PING_DISTANCE        iBlueRoboticsPing 5291.00000   
64.89577        PING_DISTANCE        iBlueRoboticsPing 5295.00000   
65.07182        PING_DISTANCE        iBlueRoboticsPing 5259.00000   
65.32782        PING_DISTANCE        iBlueRoboticsPing 5270.00000   
65.56792        PING_DISTANCE        iBlueRoboticsPing 5283.00000   
65.88808        PING_DISTANCE        iBlueRoboticsPing 5267.00000   
66.06402        PING_DISTANCE        iBlueRoboticsPing 5284.00000   
66.30409        PING_DISTANCE        iBlueRoboticsPing 5275.00000   
66.56012        PING_DISTANCE        iBlueRoboticsPing 5275.00000   
66.88020        PING_DISTANCE        iBlueRoboticsPing 5285.00000   
67.05836        PING_DISTANCE        iBlueRoboticsPing 5298.00000   
67.29695        PING_DISTANCE        iBlueRoboticsPing 5298.00000   
67.55233        PING_DISTANCE        iBlueRoboticsPing 5302.00000   
67.87248        PING_DISTANCE        iBlueRoboticsPing 5290.00000   
68.04850        PING_DISTANCE        iBlueRoboticsPing 5289.00000   
68.28852        PING_DISTANCE        iBlueRoboticsPing 5297.00000   
68.52856        PING_DISTANCE        iBlueRoboticsPing 5283.00000   
68.86468        PING_DISTANCE        iBlueRoboticsPing 5294.00000   
69.04066        PING_DISTANCE        iBlueRoboticsPing 5281.00000   
69.28075        PING_DISTANCE        iBlueRoboticsPing 5273.00000   
69.53679        PING_DISTANCE        iBlueRoboticsPing 5260.00000   
69.85689        PING_DISTANCE        iBlueRoboticsPing 5261.00000   
70.17691        PING_DISTANCE        iBlueRoboticsPing 5274.00000   
70.35299        PING_DISTANCE        iBlueRoboticsPing 5273.00000   
70.54498        PING_DISTANCE        iBlueRoboticsPing 5264.00000   
70.84898        PING_DISTANCE        iBlueRoboticsPing 5249.00000   
71.16910        PING_DISTANCE        iBlueRoboticsPing 5256.00000   
71.34516        PING_DISTANCE        iBlueRoboticsPing 5255.00000   
71.58522        PING_DISTANCE        iBlueRoboticsPing 5264.00000   
71.82529        PING_DISTANCE        iBlueRoboticsPing 5281.00000   
72.16133        PING_DISTANCE        iBlueRoboticsPing 5249.00000   
72.33737        PING_DISTANCE        iBlueRoboticsPing 5249.00000   
72.57740        PING_DISTANCE        iBlueRoboticsPing 5261.00000   
72.81744        PING_DISTANCE        iBlueRoboticsPing 5240.00000   
73.15349        PING_DISTANCE        iBlueRoboticsPing 5222.00000   
73.32955        PING_DISTANCE        iBlueRoboticsPing 5225.00000   
73.56960        PING_DISTANCE        iBlueRoboticsPing 5218.00000   
73.80964        PING_DISTANCE        iBlueRoboticsPing 5224.00000   
74.14570        PING_DISTANCE        iBlueRoboticsPing 5246.00000   
74.32173        PING_DISTANCE        iBlueRoboticsPing 5234.00000   
74.56178        PING_DISTANCE        iBlueRoboticsPing 5229.00000   
74.80186        PING_DISTANCE        iBlueRoboticsPing 5233.00000   
75.13785        PING_DISTANCE        iBlueRoboticsPing 5228.00000   
75.29795        PING_DISTANCE        iBlueRoboticsPing 5238.00000   
75.63404        PING_DISTANCE        iBlueRoboticsPing 5252.00000   
75.81006        PING_DISTANCE        iBlueRoboticsPing 5257.00000   
76.11417        PING_DISTANCE        iBlueRoboticsPing 5253.00000   
76.45015        PING_DISTANCE        iBlueRoboticsPing 5241.00000   
76.62622        PING_DISTANCE        iBlueRoboticsPing 5222.00000   
76.81827        PING_DISTANCE        iBlueRoboticsPing 5219.00000   
77.10630        PING_DISTANCE        iBlueRoboticsPing 5230.00000   
77.44239        PING_DISTANCE        iBlueRoboticsPing 5221.00000   
77.60241        PING_DISTANCE        iBlueRoboticsPing 5254.00000   
77.85844        PING_DISTANCE        iBlueRoboticsPing 5241.00000   
78.09862        PING_DISTANCE        iBlueRoboticsPing 5237.00000   
78.41870        PING_DISTANCE        iBlueRoboticsPing 5216.00000   
78.59461        PING_DISTANCE        iBlueRoboticsPing 5204.00000   
78.83465        PING_DISTANCE        iBlueRoboticsPing 5222.00000   
79.09072        PING_DISTANCE        iBlueRoboticsPing 5219.00000   
79.41080        PING_DISTANCE        iBlueRoboticsPing 5258.00000   
79.58682        PING_DISTANCE        iBlueRoboticsPing 5257.00000   
79.82687        PING_DISTANCE        iBlueRoboticsPing 5249.00000   
80.06688        PING_DISTANCE        iBlueRoboticsPing 5236.00000   
80.40297        PING_DISTANCE        iBlueRoboticsPing 5224.00000   
80.57898        PING_DISTANCE        iBlueRoboticsPing 5230.00000   
80.81902        PING_DISTANCE        iBlueRoboticsPing 5223.00000   
81.05903        PING_DISTANCE        iBlueRoboticsPing 5242.00000   
81.39514        PING_DISTANCE        iBlueRoboticsPing 5252.00000   
81.71522        PING_DISTANCE        iBlueRoboticsPing 5265.00000   
81.82720        PING_DISTANCE        iBlueRoboticsPing 5278.00000   
82.08327        PING_DISTANCE        iBlueRoboticsPing 5269.00000   
82.38732        PING_DISTANCE        iBlueRoboticsPing 5242.00000   
82.70739        PING_DISTANCE        iBlueRoboticsPing 5221.00000   
82.88344        PING_DISTANCE        iBlueRoboticsPing 5234.00000   
83.07548        PING_DISTANCE        iBlueRoboticsPing 5250.00000   
83.37951        PING_DISTANCE        iBlueRoboticsPing 5292.00000   
83.69959        PING_DISTANCE        iBlueRoboticsPing 5321.00000   
83.87565        PING_DISTANCE        iBlueRoboticsPing 5310.00000   
84.11568        PING_DISTANCE        iBlueRoboticsPing 5313.00000   
84.35571        PING_DISTANCE        iBlueRoboticsPing 5301.00000   
84.69183        PING_DISTANCE        iBlueRoboticsPing 5290.00000   
84.86781        PING_DISTANCE        iBlueRoboticsPing 5285.00000   
85.10785        PING_DISTANCE        iBlueRoboticsPing 5272.00000   
85.34794        PING_DISTANCE        iBlueRoboticsPing 5270.00000   
85.68402        PING_DISTANCE        iBlueRoboticsPing 5293.00000   
85.85996        PING_DISTANCE        iBlueRoboticsPing 5289.00000   
86.10012        PING_DISTANCE        iBlueRoboticsPing 5274.00000   
86.34020        PING_DISTANCE        iBlueRoboticsPing 5281.00000   
86.67693        PING_DISTANCE        iBlueRoboticsPing 5260.00000   
86.83647        PING_DISTANCE        iBlueRoboticsPing 5242.00000   
87.09315        PING_DISTANCE        iBlueRoboticsPing 5226.00000   
87.33243        PING_DISTANCE        iBlueRoboticsPing 5256.00000   
87.65273        PING_DISTANCE        iBlueRoboticsPing 5240.00000   
87.82916        PING_DISTANCE        iBlueRoboticsPing 5220.00000   
88.16575        PING_DISTANCE        iBlueRoboticsPing 5256.00000   
88.34078        PING_DISTANCE        iBlueRoboticsPing 5270.00000   
88.64526        PING_DISTANCE        iBlueRoboticsPing 5264.00000   
88.98074        PING_DISTANCE        iBlueRoboticsPing 5236.00000   
89.15808        PING_DISTANCE        iBlueRoboticsPing 5248.00000   
89.34875        PING_DISTANCE        iBlueRoboticsPing 5263.00000   
89.63726        PING_DISTANCE        iBlueRoboticsPing 5268.00000   
89.97289        PING_DISTANCE        iBlueRoboticsPing 5279.00000   
90.13952        PING_DISTANCE        iBlueRoboticsPing 5291.00000   
90.38920        PING_DISTANCE        iBlueRoboticsPing 5315.00000   
90.62911        PING_DISTANCE        iBlueRoboticsPing 5274.00000   
90.94915        PING_DISTANCE        iBlueRoboticsPing 5287.00000   
91.12515        PING_DISTANCE        iBlueRoboticsPing 5310.00000   
91.36522        PING_DISTANCE        iBlueRoboticsPing 5314.00000   
91.62125        PING_DISTANCE        iBlueRoboticsPing 5278.00000   
91.94134        PING_DISTANCE        iBlueRoboticsPing 5258.00000   
92.11733        PING_DISTANCE        iBlueRoboticsPing 5258.00000   
92.35740        PING_DISTANCE        iBlueRoboticsPing 5268.00000   
92.59744        PING_DISTANCE        iBlueRoboticsPing 5287.00000   
92.93353        PING_DISTANCE        iBlueRoboticsPing 5265.00000   
93.10954        PING_DISTANCE        iBlueRoboticsPing 5255.00000   
93.34965        PING_DISTANCE        iBlueRoboticsPing 5239.00000   
93.60558        PING_DISTANCE        iBlueRoboticsPing 5214.00000   
93.92573        PING_DISTANCE        iBlueRoboticsPing 5234.00000   
94.24583        PING_DISTANCE        iBlueRoboticsPing 5238.00000   
94.34183        PING_DISTANCE        iBlueRoboticsPing 5238.00000   
94.61391        PING_DISTANCE        iBlueRoboticsPing 5210.00000   
94.90193        PING_DISTANCE        iBlueRoboticsPing 5247.00000   
95.23802        PING_DISTANCE        iBlueRoboticsPing 5250.00000   
95.41406        PING_DISTANCE        iBlueRoboticsPing 5243.00000   
95.60609        PING_DISTANCE        iBlueRoboticsPing 5256.00000   
95.89416        PING_DISTANCE        iBlueRoboticsPing 5232.00000   
96.23024        PING_DISTANCE        iBlueRoboticsPing 5249.00000   
96.40620        PING_DISTANCE        iBlueRoboticsPing 5260.00000   
96.64627        PING_DISTANCE        iBlueRoboticsPing 5255.00000   
96.88640        PING_DISTANCE        iBlueRoboticsPing 5229.00000   
97.20657        PING_DISTANCE        iBlueRoboticsPing 5239.00000   
175.78475       PING_DISTANCE        iBlueRoboticsPing 4729.00000   
176.07280       PING_DISTANCE        iBlueRoboticsPing 4742.00000   
176.40903       PING_DISTANCE        iBlueRoboticsPing 4755.00000   
176.56890       PING_DISTANCE        iBlueRoboticsPing 4748.00000   
176.82537       PING_DISTANCE        iBlueRoboticsPing 4746.00000   
177.06511       PING_DISTANCE        iBlueRoboticsPing 4744.00000   
177.38503       PING_DISTANCE        iBlueRoboticsPing 4746.00000   
177.56119       PING_DISTANCE        iBlueRoboticsPing 4747.00000   
177.80123       PING_DISTANCE        iBlueRoboticsPing 4747.00000   
178.04122       PING_DISTANCE        iBlueRoboticsPing 4744.00000   
178.36121       PING_DISTANCE        iBlueRoboticsPing 4744.00000   
178.53724       PING_DISTANCE        iBlueRoboticsPing 4745.00000   
178.77729       PING_DISTANCE        iBlueRoboticsPing 4739.00000   
179.03329       PING_DISTANCE        iBlueRoboticsPing 4734.00000   
179.35342       PING_DISTANCE        iBlueRoboticsPing 4729.00000   
179.67343       PING_DISTANCE        iBlueRoboticsPing 4721.00000   
179.78538       PING_DISTANCE        iBlueRoboticsPing 4720.00000   
180.04147       PING_DISTANCE        iBlueRoboticsPing 4725.00000   
180.32953       PING_DISTANCE        iBlueRoboticsPing 4725.00000   
180.66560       PING_DISTANCE        iBlueRoboticsPing 4719.00000   
180.84152       PING_DISTANCE        iBlueRoboticsPing 4712.00000   
181.08163       PING_DISTANCE        iBlueRoboticsPing 4712.00000   
181.32165       PING_DISTANCE        iBlueRoboticsPing 4708.00000   
181.64172       PING_DISTANCE        iBlueRoboticsPing 4709.00000   
181.81778       PING_DISTANCE        iBlueRoboticsPing 4710.00000   
182.05783       PING_DISTANCE        iBlueRoboticsPing 4715.00000   
182.29785       PING_DISTANCE        iBlueRoboticsPing 4712.00000   
182.61792       PING_DISTANCE        iBlueRoboticsPing 4707.00000   
182.79395       PING_DISTANCE        iBlueRoboticsPing 4708.00000   
183.04994       PING_DISTANCE        iBlueRoboticsPing 4704.00000   
183.29009       PING_DISTANCE        iBlueRoboticsPing 4703.00000   
183.61027       PING_DISTANCE        iBlueRoboticsPing 4712.00000   
183.93021       PING_DISTANCE        iBlueRoboticsPing 4733.00000   
184.10621       PING_DISTANCE        iBlueRoboticsPing 4735.00000   
184.29831       PING_DISTANCE        iBlueRoboticsPing 4729.00000   
184.58632       PING_DISTANCE        iBlueRoboticsPing 4726.00000   
